RECORDING_SESSION_LABEL,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_CONTAINS_BLINK,CURRENT_SAC_DURATION,CURRENT_SAC_END_TIME,CURRENT_SAC_INDEX,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_PEAK_VELOCITY_TIME,CURRENT_SAC_START_TIME,TRIAL_INDEX,TRIAL_SACCADE_TOTAL,TRIAL_START_TIME,TRIAL_LABEL
alcohol_01,18.51,176.33,TRUE,105,4388,9,1408.11,236328,4284,26,9,232023,Trial: 26
alcohol_01,.,.,FALSE,70,70,1,916.24,236468,1,27,7,236440,Trial: 27
alcohol_01,10.73,214.6,FALSE,50,789,2,402.79,237198,740,27,7,236440,Trial: 27
alcohol_01,1.35,53.86,FALSE,25,917,3,122.5,237343,893,27,7,236440,Trial: 27
alcohol_01,20.22,288.83,FALSE,70,1118,4,462.93,237521,1049,27,7,236440,Trial: 27
alcohol_01,6.38,148.32,FALSE,43,1847,5,295.77,238260,1805,27,7,236440,Trial: 27
alcohol_01,4.36,19.55,TRUE,223,2148,6,1255.8,238384,1926,27,7,236440,Trial: 27
alcohol_01,1.68,73.26,FALSE,23,3527,7,114.69,239956,3505,27,7,236440,Trial: 27
alcohol_01,2.1,10.7,FALSE,196,504,1,774.04,240703,309,28,10,240345,Trial: 28
alcohol_01,9.45,192.84,FALSE,49,784,2,364.03,241097,736,28,10,240345,Trial: 28
alcohol_01,1.43,59.64,FALSE,24,917,3,118.08,241249,894,28,10,240345,Trial: 28
alcohol_01,22.11,287.17,FALSE,77,1283,4,431.58,241588,1207,28,10,240345,Trial: 28
alcohol_01,1.58,75.46,FALSE,21,1460,5,122.26,241794,1440,28,10,240345,Trial: 28
alcohol_01,12.04,211.16,FALSE,57,1830,6,385.72,242136,1774,28,10,240345,Trial: 28
alcohol_01,3.59,137.95,FALSE,26,2152,7,239.74,242486,2127,28,10,240345,Trial: 28
alcohol_01,1.54,73.25,FALSE,21,3276,8,109.68,243611,3256,28,10,240345,Trial: 28
alcohol_01,1.56,70.93,FALSE,22,3689,9,110.85,244023,3668,28,10,240345,Trial: 28
alcohol_01,11.24,53.55,TRUE,210,4065,10,1505.58,244223,3856,28,10,240345,Trial: 28
alcohol_01,5.81,152.86,FALSE,38,637,1,269.62,245059,600,29,9,244440,Trial: 29
alcohol_01,5.63,152.26,FALSE,37,782,2,304.34,245201,746,29,9,244440,Trial: 29
alcohol_01,1.06,45.87,FALSE,23,930,3,96.75,245357,908,29,9,244440,Trial: 29
alcohol_01,20.24,289.1,FALSE,70,1256,4,432.88,245656,1187,29,9,244440,Trial: 29
alcohol_01,3.43,118.21,FALSE,29,1425,5,211.53,245850,1397,29,9,244440,Trial: 29
alcohol_01,18.24,214.59,FALSE,85,2038,6,399.18,246411,1954,29,9,244440,Trial: 29
alcohol_01,5.14,135.21,FALSE,38,2376,7,222.07,246793,2339,29,9,244440,Trial: 29
alcohol_01,0.77,55.19,FALSE,14,3711,8,60.03,248143,3698,29,9,244440,Trial: 29
alcohol_01,25.97,216.4,TRUE,120,3921,9,1411.74,248279,3802,29,9,244440,Trial: 29
alcohol_01,1.52,72.18,FALSE,21,431,1,109.32,248811,411,30,10,248390,Trial: 30
alcohol_01,8.98,179.67,FALSE,50,819,2,325.63,249178,770,30,10,248390,Trial: 30
alcohol_01,1.94,80.96,FALSE,24,951,3,153.37,249329,928,30,10,248390,Trial: 30
alcohol_01,0.45,23.47,FALSE,19,1140,4,55.82,249517,1122,30,10,248390,Trial: 30
alcohol_01,19.2,290.95,FALSE,66,1346,5,443.76,249701,1281,30,10,248390,Trial: 30
alcohol_01,8.32,25.45,TRUE,327,2124,6,853.62,250223,1798,30,10,248390,Trial: 30
alcohol_01,0.93,38.74,FALSE,24,2872,7,90.26,251248,2849,30,10,248390,Trial: 30
alcohol_01,1.18,61.97,FALSE,19,3490,8,85.28,251871,3472,30,10,248390,Trial: 30
alcohol_01,0.54,53.63,FALSE,10,3800,9,49.45,252185,3791,30,10,248390,Trial: 30
alcohol_01,0.15,0.73,TRUE,203,4193,10,1319.33,252402,3991,30,10,248390,Trial: 30
alcohol_01,2.36,102.59,FALSE,23,361,1,152.06,253431,339,31,9,253080,Trial: 31
alcohol_01,9.03,188.09,FALSE,48,764,2,370,253813,717,31,9,253080,Trial: 31
alcohol_01,0.67,30.63,FALSE,22,925,3,76.87,253991,904,31,9,253080,Trial: 31
alcohol_01,23.99,303.73,FALSE,79,1221,4,469.57,254253,1143,31,9,253080,Trial: 31
alcohol_01,7.53,163.68,FALSE,46,1839,5,305.67,254889,1794,31,9,253080,Trial: 31
alcohol_01,4.39,15.62,TRUE,281,2354,6,598.58,255219,2074,31,9,253080,Trial: 31
alcohol_01,9.21,148.57,FALSE,62,2626,7,362.47,255662,2565,31,9,253080,Trial: 31
alcohol_01,0.7,54.2,FALSE,13,3727,8,56.42,256800,3715,31,9,253080,Trial: 31
alcohol_01,0.67,33.58,FALSE,20,4002,9,64.66,257069,3983,31,9,253080,Trial: 31
alcohol_01,2.9,115.98,FALSE,25,354,1,173.39,257629,330,32,8,257286,Trial: 32
alcohol_01,7.07,164.41,FALSE,43,774,2,326.55,258033,732,32,8,257286,Trial: 32
alcohol_01,1.23,51.21,FALSE,24,901,3,110.22,258173,878,32,8,257286,Trial: 32
alcohol_01,19.02,283.89,FALSE,67,1270,4,438.1,258514,1204,32,8,257286,Trial: 32
alcohol_01,14.84,52.24,TRUE,284,2034,5,980.52,259096,1751,32,8,257286,Trial: 32
alcohol_01,4.65,122.4,FALSE,38,2614,6,229.36,259877,2577,32,8,257286,Trial: 32
alcohol_01,4.39,141.55,FALSE,31,3453,7,263.37,260724,3423,32,8,257286,Trial: 32
alcohol_01,0.45,44.59,FALSE,10,3784,8,42.17,261066,3775,32,8,257286,Trial: 32
alcohol_01,3.35,14.75,TRUE,227,491,1,1172.08,261881,265,33,12,261577,Trial: 33
alcohol_01,8.3,145.58,FALSE,57,760,2,375.69,262299,704,33,12,261577,Trial: 33
alcohol_01,1.93,80.46,FALSE,24,875,3,143.96,262440,852,33,12,261577,Trial: 33
alcohol_01,19.76,274.42,FALSE,72,1124,4,421.63,262662,1053,33,12,261577,Trial: 33
alcohol_01,8.77,143.8,FALSE,61,1832,5,288.73,263364,1772,33,12,261577,Trial: 33
alcohol_01,3.11,115.01,FALSE,27,2211,6,201.78,263775,2185,33,12,261577,Trial: 33
alcohol_01,4.22,105.4,FALSE,40,2663,7,242.25,264215,2624,33,12,261577,Trial: 33
alcohol_01,1.95,84.77,FALSE,23,3110,8,139.14,264676,3088,33,12,261577,Trial: 33
alcohol_01,1.39,63.35,FALSE,22,3683,9,114.26,265249,3662,33,12,261577,Trial: 33
alcohol_01,0.67,37.25,FALSE,18,3853,10,58.68,265419,3836,33,12,261577,Trial: 33
alcohol_01,3.05,12.87,TRUE,237,4381,11,1472.33,265742,4145,33,12,261577,Trial: 33
alcohol_01,2.36,90.88,FALSE,26,4538,12,152.91,266102,4513,33,12,261577,Trial: 33
alcohol_01,3.08,90.72,FALSE,34,440,1,171.71,266828,407,34,11,266408,Trial: 34
alcohol_01,6.66,125.71,FALSE,53,732,2,327.56,267104,680,34,11,266408,Trial: 34
alcohol_01,1.62,70.62,FALSE,23,856,3,129.64,267252,834,34,11,266408,Trial: 34
alcohol_01,21.64,281.06,FALSE,77,1060,4,432.48,267421,984,34,11,266408,Trial: 34
alcohol_01,2.05,85.42,FALSE,24,1230,5,144.89,267626,1207,34,11,266408,Trial: 34
alcohol_01,14.33,150.87,FALSE,95,1649,6,361.83,267980,1555,34,11,266408,Trial: 34
alcohol_01,1.84,8.45,TRUE,218,2061,7,994.3,268299,1844,34,11,266408,Trial: 34
alcohol_01,7.26,161.31,FALSE,45,2479,8,379.69,268860,2435,34,11,266408,Trial: 34
alcohol_01,2.19,91.22,FALSE,24,3113,9,143.81,269510,3090,34,11,266408,Trial: 34
alcohol_01,0.53,29.44,FALSE,18,3721,10,53.18,270117,3704,34,11,266408,Trial: 34
alcohol_01,17.19,636.58,FALSE,27,4738,11,1035.27,271138,4712,34,11,266408,Trial: 34
alcohol_01,8.56,140.35,FALSE,61,820,1,346.03,271954,760,35,10,271177,Trial: 35
alcohol_01,2.96,109.66,FALSE,27,943,2,199.66,272106,917,35,10,271177,Trial: 35
alcohol_01,19.75,246.82,FALSE,80,1297,3,442.49,272423,1218,35,10,271177,Trial: 35
alcohol_01,3,107.12,FALSE,28,1430,4,191.52,272593,1403,35,10,271177,Trial: 35
alcohol_01,13.57,183.31,FALSE,74,1810,5,355.01,272931,1737,35,10,271177,Trial: 35
alcohol_01,1.45,62.85,FALSE,23,2620,6,96.6,273785,2598,35,10,271177,Trial: 35
alcohol_01,0.55,55.06,FALSE,10,3686,7,49.36,274858,3677,35,10,271177,Trial: 35
alcohol_01,1.54,7.08,TRUE,217,4164,8,1451.1,275146,3948,35,10,271177,Trial: 35
alcohol_01,0.71,39.49,FALSE,18,4764,9,65.17,275930,4747,35,10,271177,Trial: 35
alcohol_01,0.8,53.03,FALSE,15,5113,10,61.6,276282,5099,35,10,271177,Trial: 35
alcohol_01,10.17,161.4,FALSE,63,769,1,399.15,277102,707,36,9,276377,Trial: 36
alcohol_01,1.82,78.99,FALSE,23,884,2,136.43,277250,862,36,9,276377,Trial: 36
alcohol_01,22.14,251.63,FALSE,88,1249,3,432.62,277569,1162,36,9,276377,Trial: 36
alcohol_01,1.24,54.02,FALSE,23,1474,4,112.34,277838,1452,36,9,276377,Trial: 36
alcohol_01,12.78,45.17,TRUE,283,1960,5,1033,278069,1678,36,9,276377,Trial: 36
alcohol_01,1.86,77.48,FALSE,24,2710,6,144.44,279075,2687,36,9,276377,Trial: 36
alcohol_01,2.37,87.9,FALSE,27,3206,7,150.5,279569,3180,36,9,276377,Trial: 36
alcohol_01,0.81,53.94,FALSE,15,3701,8,60.63,280070,3687,36,9,276377,Trial: 36
alcohol_01,.,.,TRUE,62,4450,9,1275.32,280785,4389,36,9,276377,Trial: 36
alcohol_01,.,.,TRUE,84,84,1,1620.88,280889,1,37,12,280856,Trial: 37
alcohol_01,2.41,100.57,FALSE,24,605,2,160.72,281450,582,37,12,280856,Trial: 37
alcohol_01,9.55,194.97,FALSE,49,801,3,378.83,281625,753,37,12,280856,Trial: 37
alcohol_01,0.68,34.03,FALSE,20,976,4,68.71,281819,957,37,12,280856,Trial: 37
alcohol_01,20.17,252.17,FALSE,80,1229,5,454.11,282033,1150,37,12,280856,Trial: 37
alcohol_01,3.58,115.37,FALSE,31,1390,6,219.09,282229,1360,37,12,280856,Trial: 37
alcohol_01,1.97,78.74,FALSE,25,2082,7,118.38,282924,2058,37,12,280856,Trial: 37
alcohol_01,6.31,21.9,TRUE,288,2392,8,1742.17,283208,2105,37,12,280856,Trial: 37
alcohol_01,4.83,138.05,FALSE,35,2607,9,272.96,283444,2573,37,12,280856,Trial: 37
alcohol_01,2.26,94.22,FALSE,24,2944,10,138.81,283790,2921,37,12,280856,Trial: 37
alcohol_01,0.68,29.37,FALSE,23,3703,11,74.91,284545,3681,37,12,280856,Trial: 37
alcohol_01,1.94,8.48,TRUE,229,4548,12,1713.98,285195,4320,37,12,280856,Trial: 37
alcohol_01,3.46,86.46,FALSE,40,390,1,178.81,286214,351,38,10,285850,Trial: 38
alcohol_01,7.74,175.86,FALSE,44,737,2,323.89,286560,694,38,10,285850,Trial: 38
alcohol_01,1.1,48.04,FALSE,23,868,3,95.38,286705,846,38,10,285850,Trial: 38
alcohol_01,21.85,276.6,FALSE,79,1209,4,439.99,287014,1131,38,10,285850,Trial: 38
alcohol_01,1.9,79.26,FALSE,24,1410,5,130.83,287248,1387,38,10,285850,Trial: 38
alcohol_01,13.28,163.97,FALSE,81,1852,6,360.22,287638,1772,38,10,285850,Trial: 38
alcohol_01,3.08,109.82,FALSE,28,2169,7,166.46,288004,2142,38,10,285850,Trial: 38
alcohol_01,7.29,33.45,TRUE,218,2678,8,1168.79,288349,2461,38,10,285850,Trial: 38
alcohol_01,1.98,82.37,FALSE,24,3347,9,126.51,289185,3324,38,10,285850,Trial: 38
alcohol_01,0.44,48.37,FALSE,9,3806,10,41.98,289652,3798,38,10,285850,Trial: 38
alcohol_01,2.68,95.74,FALSE,28,393,1,140.72,290351,366,39,10,289973,Trial: 39
alcohol_01,7.09,133.79,FALSE,53,719,2,365.18,290656,667,39,10,289973,Trial: 39
alcohol_01,1.59,61.32,FALSE,26,835,3,142.92,290794,810,39,10,289973,Trial: 39
alcohol_01,20.37,248.43,FALSE,82,982,4,463.54,290895,901,39,10,289973,Trial: 39
alcohol_01,14.21,205.88,FALSE,69,1292,5,333.98,291213,1224,39,10,289973,Trial: 39
alcohol_01,17.52,180.66,FALSE,97,1763,6,437.83,291660,1667,39,10,289973,Trial: 39
alcohol_01,7.19,33.28,TRUE,216,2061,7,1426.23,291835,1846,39,10,289973,Trial: 39
alcohol_01,2.52,90.14,FALSE,28,2494,8,158.05,292452,2467,39,10,289973,Trial: 39
alcohol_01,1.61,73.34,FALSE,22,3702,9,115.66,293664,3681,39,10,289973,Trial: 39
alcohol_01,2.8,11.99,TRUE,234,4516,10,1532.22,294279,4283,39,10,289973,Trial: 39
alcohol_01,5.71,124.16,FALSE,46,400,1,247.14,295116,355,40,12,294746,Trial: 40
alcohol_01,4.55,113.73,FALSE,40,565,2,235.75,295286,526,40,12,294746,Trial: 40
alcohol_01,1.99,82.92,FALSE,24,714,3,143.07,295448,691,40,12,294746,Trial: 40
alcohol_01,0.28,40.42,FALSE,7,897,4,35.87,295640,891,40,12,294746,Trial: 40
alcohol_01,19.56,264.32,FALSE,74,1317,5,386.95,296023,1244,40,12,294746,Trial: 40
alcohol_01,17.38,225.76,FALSE,77,1583,6,500.78,296271,1507,40,12,294746,Trial: 40
alcohol_01,13.21,151.83,FALSE,87,1983,7,284.1,296660,1897,40,12,294746,Trial: 40
alcohol_01,7.36,116.8,FALSE,63,2513,8,265.87,297211,2451,40,12,294746,Trial: 40
alcohol_01,2.54,94.14,FALSE,27,2913,9,168.55,297646,2887,40,12,294746,Trial: 40
alcohol_01,0.47,46.92,FALSE,10,3722,10,44.08,298463,3713,40,12,294746,Trial: 40
alcohol_01,0.51,2.21,TRUE,229,4113,11,1459.78,298669,3885,40,12,294746,Trial: 40
alcohol_01,0.8,50.11,FALSE,16,4406,12,55.82,299146,4391,40,12,294746,Trial: 40
alcohol_01,4.8,120.05,FALSE,40,364,1,230.75,299704,325,41,11,299365,Trial: 41
alcohol_01,5.83,145.78,FALSE,40,608,2,274.91,299949,569,41,11,299365,Trial: 41
alcohol_01,2.3,91.92,FALSE,25,767,3,166.68,300120,743,41,11,299365,Trial: 41
alcohol_01,15.04,238.72,FALSE,63,1223,4,371.73,300550,1161,41,11,299365,Trial: 41
alcohol_01,6.88,163.7,FALSE,42,1342,5,312.82,300682,1301,41,11,299365,Trial: 41
alcohol_01,1.73,78.42,FALSE,22,1521,6,117.2,300875,1500,41,11,299365,Trial: 41
alcohol_01,16.26,195.91,FALSE,83,1922,7,398.88,301222,1840,41,11,299365,Trial: 41
alcohol_01,2.97,105.92,FALSE,28,2535,8,185.78,301886,2508,41,11,299365,Trial: 41
alcohol_01,1.74,75.83,FALSE,23,3184,9,122.99,302537,3162,41,11,299365,Trial: 41
alcohol_01,0.42,51.89,FALSE,8,3781,10,42.22,303143,3774,41,11,299365,Trial: 41
alcohol_01,0.62,2.75,TRUE,225,4158,11,1496.44,303330,3934,41,11,299365,Trial: 41
alcohol_01,2.65,110.44,FALSE,24,365,1,173.12,304120,342,42,8,303766,Trial: 42
alcohol_01,7.74,133.43,FALSE,58,736,2,360.44,304462,679,42,8,303766,Trial: 42
alcohol_01,1,45.31,FALSE,22,867,3,86.2,304620,846,42,8,303766,Trial: 42
alcohol_01,20.6,286.11,FALSE,72,1135,4,442.2,304854,1064,42,8,303766,Trial: 42
alcohol_01,2.78,103.11,FALSE,27,1284,5,179.74,305036,1258,42,8,303766,Trial: 42
alcohol_01,14.14,174.61,FALSE,81,1633,6,340.16,305336,1553,42,8,303766,Trial: 42
alcohol_01,6.24,18.05,TRUE,346,2159,7,770.63,305639,1814,42,8,303766,Trial: 42
alcohol_01,1.39,69.25,FALSE,20,3325,8,97.8,307081,3306,42,8,303766,Trial: 42
alcohol_01,0.81,50.52,FALSE,16,211,1,67.19,308452,196,43,11,308250,Trial: 43
alcohol_01,1.95,9.32,TRUE,209,562,2,1180.04,308638,354,43,11,308250,Trial: 43
alcohol_01,8.6,143.39,FALSE,60,853,3,372.25,309060,794,43,11,308250,Trial: 43
alcohol_01,2.27,90.72,FALSE,25,982,4,162.22,309219,958,43,11,308250,Trial: 43
alcohol_01,20.53,263.2,FALSE,78,1496,5,396.95,309703,1419,43,11,308250,Trial: 43
alcohol_01,3.42,114.03,FALSE,30,1622,6,210.34,309856,1593,43,11,308250,Trial: 43
alcohol_01,11.35,41.11,TRUE,276,2152,7,1035.28,310169,1877,43,11,308250,Trial: 43
alcohol_01,5.26,101.07,FALSE,52,2418,8,243.49,310631,2367,43,11,308250,Trial: 43
alcohol_01,3.6,109.17,FALSE,33,2817,9,186.94,311049,2785,43,11,308250,Trial: 43
alcohol_01,1.36,41.34,FALSE,33,3333,10,149.75,311562,3301,43,11,308250,Trial: 43
alcohol_01,0.31,38.33,FALSE,8,3854,11,34.9,312100,3847,43,11,308250,Trial: 43
alcohol_01,2.55,102.03,FALSE,25,338,1,163.52,312752,314,44,10,312425,Trial: 44
alcohol_01,7.68,166.92,FALSE,46,784,2,313.99,313180,739,44,10,312425,Trial: 44
alcohol_01,2.18,87.19,FALSE,25,907,3,155.13,313320,883,44,10,312425,Trial: 44
alcohol_01,17.7,264.2,FALSE,67,1271,4,408.44,313661,1205,44,10,312425,Trial: 44
alcohol_01,4.75,128.33,FALSE,37,1438,5,229.35,313841,1402,44,10,312425,Trial: 44
alcohol_01,1.31,65.48,FALSE,20,1611,6,89.55,314025,1592,44,10,312425,Trial: 44
alcohol_01,16.11,34.95,TRUE,461,2397,7,941.18,314426,1937,44,10,312425,Trial: 44
alcohol_01,2.99,119.49,FALSE,25,2698,8,183.67,315113,2674,44,10,312425,Trial: 44
alcohol_01,1.44,68.59,FALSE,21,3582,9,95.17,315996,3562,44,10,312425,Trial: 44
alcohol_01,0.72,34.18,FALSE,21,3761,10,74.36,316173,3741,44,10,312425,Trial: 44
alcohol_01,0.76,54.12,FALSE,14,86,1,58.55,317284,73,45,11,317205,Trial: 45
alcohol_01,1.96,93.55,FALSE,21,348,2,135.56,317544,328,45,11,317205,Trial: 45
alcohol_01,8.52,181.26,FALSE,47,793,3,366.27,317969,747,45,11,317205,Trial: 45
alcohol_01,2.14,85.7,FALSE,25,918,4,155.73,318111,894,45,11,317205,Trial: 45
alcohol_01,16.39,240.99,FALSE,68,1191,5,382.19,318362,1124,45,11,317205,Trial: 45
alcohol_01,10.57,116.16,FALSE,91,1396,6,286.05,318526,1306,45,11,317205,Trial: 45
alcohol_01,8.27,22.65,TRUE,365,2096,7,948.57,319267,1732,45,11,317205,Trial: 45
alcohol_01,2.13,92.49,FALSE,23,2618,8,139.39,319813,2596,45,11,317205,Trial: 45
alcohol_01,2.19,87.43,FALSE,25,3046,9,157.82,320239,3022,45,11,317205,Trial: 45
alcohol_01,0.79,52.61,FALSE,15,3596,10,59.58,320793,3582,45,11,317205,Trial: 45
alcohol_01,3.57,119.09,FALSE,30,3877,11,223.94,321067,3848,45,11,317205,Trial: 45
alcohol_01,3.64,88.78,FALSE,41,359,1,191.75,321909,319,46,12,321577,Trial: 46
alcohol_01,5.59,155.26,FALSE,36,660,2,311.72,322218,625,46,12,321577,Trial: 46
alcohol_01,3.07,113.63,FALSE,27,794,3,207.79,322358,768,46,12,321577,Trial: 46
alcohol_01,20.54,277.51,FALSE,74,1076,4,441.75,322604,1003,46,12,321577,Trial: 46
alcohol_01,2.62,90.32,FALSE,29,1308,5,155.75,322869,1280,46,12,321577,Trial: 46
alcohol_01,15.26,211.9,FALSE,72,1592,6,382.58,323115,1521,46,12,321577,Trial: 46
alcohol_01,6.75,118.45,FALSE,57,2316,7,359.13,323852,2260,46,12,321577,Trial: 46
alcohol_01,1.85,77.02,FALSE,24,2802,8,122.93,324367,2779,46,12,321577,Trial: 46
alcohol_01,1.99,58.42,FALSE,34,3700,9,202.54,325256,3667,46,12,321577,Trial: 46
alcohol_01,0.71,35.47,FALSE,20,3921,10,66.38,325485,3902,46,12,321577,Trial: 46
alcohol_01,0.81,3.16,TRUE,256,4220,11,1434.25,325583,3965,46,12,321577,Trial: 46
alcohol_01,0.85,56.57,FALSE,15,4741,12,66.14,326310,4727,46,12,321577,Trial: 46
alcohol_01,2.96,118.54,FALSE,25,351,1,187.88,327148,327,47,13,326808,Trial: 47
alcohol_01,7.01,159.38,FALSE,44,705,2,316.06,327485,662,47,13,326808,Trial: 47
alcohol_01,1.83,76.2,FALSE,24,835,3,140.1,327631,812,47,13,326808,Trial: 47
alcohol_01,0.33,41.04,FALSE,8,995,4,37.04,327799,988,47,13,326808,Trial: 47
alcohol_01,16.97,257.18,FALSE,66,1231,5,395.85,328000,1166,47,13,326808,Trial: 47
alcohol_01,6.05,126,FALSE,48,1378,6,302.65,328155,1331,47,13,326808,Trial: 47
alcohol_01,14.23,197.62,FALSE,72,1833,7,428.48,328587,1762,47,13,326808,Trial: 47
alcohol_01,4.69,20.92,TRUE,224,2130,8,1840.92,328744,1907,47,13,326808,Trial: 47
alcohol_01,5.03,128.88,FALSE,39,2592,9,216.83,329376,2554,47,13,326808,Trial: 47
alcohol_01,4.04,106.35,FALSE,38,3062,10,219.28,329847,3025,47,13,326808,Trial: 47
alcohol_01,3.82,109.06,FALSE,35,3527,11,199.53,330315,3493,47,13,326808,Trial: 47
alcohol_01,1.99,79.65,FALSE,25,3750,12,142.22,330546,3726,47,13,326808,Trial: 47
alcohol_01,1.06,58.9,FALSE,18,4253,13,74.43,331051,4236,47,13,326808,Trial: 47
alcohol_01,3.88,22.8,FALSE,170,498,1,2201.82,331587,329,48,11,331148,Trial: 48
alcohol_01,7.96,137.16,FALSE,58,799,2,384.3,331906,742,48,11,331148,Trial: 48
alcohol_01,1.2,48.11,FALSE,25,925,3,123.01,332058,901,48,11,331148,Trial: 48
alcohol_01,17.79,273.64,FALSE,65,1237,4,426.79,332347,1173,48,11,331148,Trial: 48
alcohol_01,6.36,135.35,FALSE,47,1834,5,240.99,332951,1788,48,11,331148,Trial: 48
alcohol_01,2.14,85.51,FALSE,25,2234,6,136.24,333370,2210,48,11,331148,Trial: 48
alcohol_01,1.17,55.71,FALSE,21,2457,7,95.24,333593,2437,48,11,331148,Trial: 48
alcohol_01,2.46,91.27,FALSE,27,2974,8,144.57,334109,2948,48,11,331148,Trial: 48
alcohol_01,0.75,57.96,FALSE,13,3773,9,61.73,334915,3761,48,11,331148,Trial: 48
alcohol_01,0.16,0.86,TRUE,182,3997,10,1139.06,334986,3816,48,11,331148,Trial: 48
alcohol_01,0.64,30.69,FALSE,21,4300,11,48.63,335434,4280,48,11,331148,Trial: 48
alcohol_01,3.02,104.07,FALSE,29,406,1,203.49,341094,378,49,9,340702,Trial: 49
alcohol_01,0.59,58.67,FALSE,10,896,2,51.75,341594,887,49,9,340702,Trial: 49
alcohol_01,0.87,51.35,FALSE,17,1636,3,71.37,342330,1620,49,9,340702,Trial: 49
alcohol_01,1.23,51.35,FALSE,24,2290,4,104.8,342979,2267,49,9,340702,Trial: 49
alcohol_01,1.08,56.86,FALSE,19,2815,5,78.68,343508,2797,49,9,340702,Trial: 49
alcohol_01,0.7,30.56,FALSE,23,3518,6,79.11,344205,3496,49,9,340702,Trial: 49
alcohol_01,0.6,46,FALSE,13,3817,7,49.99,344512,3805,49,9,340702,Trial: 49
alcohol_01,0.7,3.15,TRUE,221,4119,8,1679.86,344622,3899,49,9,340702,Trial: 49
alcohol_01,0.54,49.52,FALSE,11,4405,9,46.01,345101,4395,49,9,340702,Trial: 49
alcohol_01,0.81,42.46,FALSE,19,392,1,68.15,345554,374,50,8,345174,Trial: 50
alcohol_01,0.56,50.66,FALSE,11,785,2,48.8,345954,775,50,8,345174,Trial: 50
alcohol_01,1.08,60.21,FALSE,18,1145,3,79.6,346309,1128,50,8,345174,Trial: 50
alcohol_01,0.79,60.78,FALSE,13,1488,4,62.06,346656,1476,50,8,345174,Trial: 50
alcohol_01,1.19,56.57,FALSE,21,1952,5,89.09,347115,1932,50,8,345174,Trial: 50
alcohol_01,0.61,55.2,FALSE,11,3324,6,53,348493,3314,50,8,345174,Trial: 50
alcohol_01,0.62,47.48,FALSE,13,3778,7,50.82,348945,3766,50,8,345174,Trial: 50
alcohol_01,19.53,126.01,TRUE,155,4580,8,1247.94,349625,4426,50,8,345174,Trial: 50
alcohol_01,0.31,52.08,FALSE,6,815,1,32.62,350600,810,51,6,349787,Trial: 51
alcohol_01,0.29,48.97,FALSE,6,1141,2,33.81,350926,1136,51,6,349787,Trial: 51
alcohol_01,0.5,6.32,FALSE,79,2065,3,275.93,351790,1987,51,6,349787,Trial: 51
alcohol_01,1.1,47.83,FALSE,23,2613,4,86.95,352387,2591,51,6,349787,Trial: 51
alcohol_01,1.3,64.82,FALSE,20,2966,5,88.53,352743,2947,51,6,349787,Trial: 51
alcohol_01,1.35,5.88,TRUE,230,4456,6,1325.03,354037,4227,51,6,349787,Trial: 51
alcohol_01,0.86,57.13,FALSE,15,413,1,68.3,354746,399,52,6,354340,Trial: 52
alcohol_01,0.69,57.29,FALSE,12,827,2,57.49,355161,816,52,6,354340,Trial: 52
alcohol_01,0.99,44.82,FALSE,22,1126,3,91.55,355453,1105,52,6,354340,Trial: 52
alcohol_01,1.93,8.53,TRUE,226,2160,4,1750.78,356292,1935,52,6,354340,Trial: 52
alcohol_01,1.25,62.49,FALSE,20,2567,5,90.98,356897,2548,52,6,354340,Trial: 52
alcohol_01,1.1,61.24,FALSE,18,3078,6,80.95,357408,3061,52,6,354340,Trial: 52
alcohol_01,1.03,51.46,FALSE,20,296,1,79.65,359062,277,53,6,358777,Trial: 53
alcohol_01,0.84,55.99,FALSE,15,747,2,65.69,359516,733,53,6,358777,Trial: 53
alcohol_01,0.51,2.2,TRUE,230,2077,3,1400.32,360646,1848,53,6,358777,Trial: 53
alcohol_01,1.07,50.84,FALSE,21,2527,4,82.49,361292,2507,53,6,358777,Trial: 53
alcohol_01,0.92,61.27,FALSE,15,3059,5,66.78,361829,3045,53,6,358777,Trial: 53
alcohol_01,0.6,49.71,FALSE,12,3756,6,48.92,362527,3745,53,6,358777,Trial: 53
alcohol_01,1.25,66.02,FALSE,19,189,1,88.3,363146,171,54,5,362967,Trial: 54
alcohol_01,1.23,6.59,TRUE,187,528,2,1263.37,363334,342,54,5,362967,Trial: 54
alcohol_01,0.53,52.99,FALSE,10,2930,3,47.44,365892,2921,54,5,362967,Trial: 54
alcohol_01,0.46,27.2,FALSE,17,3880,4,46.44,366835,3864,54,5,362967,Trial: 54
alcohol_01,0.84,3.83,TRUE,219,4291,5,972.95,367085,4073,54,5,362967,Trial: 54
alcohol_01,1.24,56.42,FALSE,22,342,1,98.24,367954,321,55,5,367624,Trial: 55
alcohol_01,1.11,50.39,FALSE,22,870,2,87.15,368482,849,55,5,367624,Trial: 55
alcohol_01,1.24,5.16,TRUE,240,2240,3,1305.27,369645,2001,55,5,367624,Trial: 55
alcohol_01,0.92,61.26,FALSE,15,4442,4,71.08,372058,4428,55,5,367624,Trial: 55
alcohol_01,0.71,32.05,FALSE,22,4639,5,77.52,372249,4618,55,5,367624,Trial: 55
